0.000000000000000000e+00,-5.417225942454137640e-03,-1.083445188490827528e-02,-1.625167782735848290e-02,-2.166890376981655056e-02,-2.708612971228166466e-02,-3.250335565471696581e-02,-3.792058159717567878e-02,-4.333780753963310112e-02,-4.875503348206709775e-02,-5.417225942456332932e-02,-5.958948536698410042e-02,-6.500671130943393161e-02,-7.042393725190587705e-02,-7.584116319435135756e-02,-8.125838913677256581e-02,-8.667561507926620223e-02,-9.209284102178845466e-02,-9.751006696413419550e-02,-1.029272929066313014e-01,-1.083445188491266586e-01,-1.137617447914815172e-01,-1.191789707339682008e-01,-1.245961966764774498e-01,-1.300134226188678632e-01,-1.354306485613250566e-01,-1.408478745038117541e-01,-1.462651004462073578e-01,-1.516823263887027151e-01,-1.570995523311451980e-01,-1.625167782735451316e-01,-1.679340042159867263e-01,-1.733512301585324045e-01,-1.787684561009687811e-01,-1.841856820435769093e-01,-1.896029079858120581e-01,-1.950201339282683910e-01,-2.004373598708930060e-01,-2.058545858132626027e-01,-2.112718117557085273e-01,-2.166890376982533173e-01,-2.221062636405587432e-01,-2.275234895829630344e-01,-2.329407155255095452e-01,-2.383579414679364017e-01,-2.437751674103406929e-01,-2.491923933529548996e-01,-2.546096192952724269e-01,-2.600268452377357264e-01,-2.654440711803915387e-01,-2.708612971226501132e-01,-2.762785230653233004e-01,-2.816957490076235082e-01,-2.871129749502012718e-01,-2.925302008924147157e-01,-2.979474268347565569e-01,-3.033646527774054302e-01,-3.087818787199502757e-01,-3.141991046622903960e-01,-3.196163306046686525e-01,-3.250335565470902632e-01,-3.304507824898137436e-01,-3.358680084319734527e-01,-3.412852343746708983e-01,-3.467024603170648089e-01,-3.521196862596668309e-01,-3.575369122019375623e-01,-3.629541381445777759e-01,-3.683713640871538186e-01,-3.737885900292406416e-01,-3.792058159716241161e-01,-3.846230419140475032e-01,-3.900402678565367820e-01,-3.954574937991769956e-01,-4.008747197417860120e-01,-4.062919456837809085e-01,-4.117091716265252055e-01,-4.171263975689329384e-01,-4.225436235114170547e-01,-4.279608494537450181e-01,-4.333780753965066346e-01,-4.387953013391052148e-01,-4.442125272811174863e-01,-4.496297532235599137e-01,-4.550469791659260688e-01,-4.604642051088507770e-01,-4.658814310510190904e-01,-4.712986569932256509e-01,-4.767158829358728034e-01,-4.821331088782250252e-01,-4.875503348206813858e-01,-4.929675607630301659e-01,-4.983847867059097991e-01,-5.038020126484216155e-01,-5.092192385905448537e-01,-5.146364645326264586e-01,-5.200536904754714529e-01,-5.254709164179693914e-01,-5.308881423607830774e-01,-5.363053683031006047e-01
0.000000000000000000e+00,-1.072416079181924553e-02,-2.144832158363849106e-02,-3.217248237547606221e-02,-4.289664316727698212e-02,-5.362080395910858582e-02,-6.434496475095212442e-02,-7.506912554277266059e-02,-8.579328633455396425e-02,-9.651744712635890178e-02,-1.072416079182171716e-01,-1.179657687100312130e-01,-1.286899295019042488e-01,-1.394140902936575610e-01,-1.501382510855453212e-01,-1.608624118775142109e-01,-1.715865726691079285e-01,-1.823107334610295227e-01,-1.930348942527178036e-01,-2.037590550446836124e-01,-2.144832158364343433e-01,-2.252073766282379763e-01,-2.359315374200624260e-01,-2.466556982117645846e-01,-2.573798590038084977e-01,-2.681040197955678606e-01,-2.788281805873151220e-01,-2.895523413789331535e-01,-3.002765021710906423e-01,-3.110006629627503072e-01,-3.217248237550284218e-01,-3.324489845463905469e-01,-3.431731453382158570e-01,-3.538973061301617373e-01,-3.646214669220590454e-01,-3.753456277137264818e-01,-3.860697885054356071e-01,-3.967939492974214000e-01,-4.075181100893672248e-01,-4.182422708807823075e-01,-4.289664316728686866e-01,-4.396905924648024655e-01,-4.504147532564759526e-01,-4.611389140485345761e-01,-4.718630748401248520e-01,-4.825872356319632073e-01,-4.933113964235291693e-01,-5.040355572156034469e-01,-5.147597180076169954e-01,-5.254838787989730697e-01,-5.362080395911357211e-01,-5.469322003826687650e-01,-5.576563611746302440e-01,-5.683805219666733244e-01,-5.791046827578663070e-01,-5.898288435503863392e-01,-6.005530043421812847e-01,-6.112771651333309686e-01,-6.220013259255006144e-01,-6.327254867178315756e-01,-6.434496475100568436e-01,-6.541738083011543470e-01,-6.648979690927810937e-01,-6.756221298845448420e-01,-6.863462906764317140e-01,-6.970704514683133679e-01,-7.077946122603234747e-01,-7.185187730522346605e-01,-7.292429338441180908e-01,-7.399670946361368573e-01,-7.506912554274529636e-01,-7.614154162195793107e-01,-7.721395770108712142e-01,-7.828637378030877114e-01,-7.935878985948427999e-01,-8.043120593865215051e-01,-8.150362201787344496e-01,-8.257603809701842268e-01,-8.364845417615646150e-01,-8.472087025540343541e-01,-8.579328633457373732e-01,-8.686570241381099677e-01,-8.793811849296049310e-01,-8.901053457211621778e-01,-9.008295065129519053e-01,-9.115536673045474547e-01,-9.222778280970691522e-01,-9.330019888884772961e-01,-9.437261496802497041e-01,-9.544503104724662013e-01,-9.651744712639264145e-01,-9.758986320561359173e-01,-9.866227928470583386e-01,-9.973469536396634139e-01,-1.008071114431206894e+00,-1.018795275222642793e+00,-1.029519436015233991e+00,-1.040243596806954329e+00,-1.050967757597946139e+00,-1.061691918390873735e+00
0.000000000000000000e+00,-1.605485875939103788e-02,-3.210971751878207575e-02,-4.816457627813627851e-02,-6.421943503756415150e-02,-8.027429379696003620e-02,-9.632915255627255702e-02,-1.123840113157275333e-01,-1.284388700751283030e-01,-1.444937288345182202e-01,-1.605485875939200724e-01,-1.766034463533804888e-01,-1.926583051125451140e-01,-2.087131638720996218e-01,-2.247680226314550667e-01,-2.408228813909943922e-01,-2.568777401502566060e-01,-2.729325989095370275e-01,-2.889874576690364405e-01,-3.050423164285051003e-01,-3.210971751878401448e-01,-3.371520339471275052e-01,-3.532068927067609776e-01,-3.692617514658340649e-01,-3.853166102250902281e-01,-4.013714689846776817e-01,-4.174263277441992437e-01,-4.334811865033339484e-01,-4.495360452629101333e-01,-4.655909040224698314e-01,-4.816457627819887843e-01,-4.977006215411165502e-01,-5.137554803005132120e-01,-5.298103390597068696e-01,-5.458651978190740550e-01,-5.619200565781125034e-01,-5.779749153380728810e-01,-5.940297740975337693e-01,-6.100846328570102006e-01,-6.261394916160737401e-01,-6.421943503756802896e-01,-6.582492091352070140e-01,-6.743040678942550104e-01,-6.903589266538112668e-01,-7.064137854135219552e-01,-7.224686441727659059e-01,-7.385235029316681299e-01,-7.545783616911723168e-01,-7.706332204501804561e-01,-7.866880792100853226e-01,-8.027429379693553635e-01,-8.187977967283911473e-01,-8.348526554883984874e-01,-8.509075142478055298e-01,-8.669623730066678968e-01,-8.830172317663368409e-01,-8.990720905258202666e-01,-9.151269492852429632e-01,-9.311818080449396628e-01,-9.472366668045288929e-01,-9.632915255639775687e-01,-9.793463843221651421e-01,-9.954012430822331003e-01,-1.011456101842037381e+00,-1.027510960601026424e+00,-1.043565819360560143e+00,-1.059620678119413739e+00,-1.075675536879922456e+00,-1.091730395638148110e+00,-1.107785254397841257e+00,-1.123840113156225007e+00,-1.139894971916858513e+00,-1.155949830676145762e+00,-1.172004689434805069e+00,-1.188059548195067539e+00,-1.204114406953882943e+00,-1.220169265714020401e+00,-1.236224124472645070e+00,-1.252278983232147480e+00,-1.268333841992298705e+00,-1.284388700751360579e+00,-1.300443559511199609e+00,-1.316498418270414028e+00,-1.332553277029340677e+00,-1.348608135788510021e+00,-1.364662994548706321e+00,-1.380717853307622534e+00,-1.396772712066354671e+00,-1.412827570827043910e+00,-1.428882429585068170e+00,-1.444937288345531812e+00,-1.460992147104229311e+00,-1.477047005863336260e+00,-1.493101864623591624e+00,-1.509156723382344634e+00,-1.525211582141593913e+00,-1.541266440900360912e+00,-1.557321299661452274e+00,-1.573376158420170645e+00,-1.589431017179142369e+00
0.000000000000000000e+00,-2.139298983365122905e-02,-4.278597966730245811e-02,-6.417896950093507358e-02,-8.557195933460491621e-02,-1.069649491682344300e-01,-1.283579390018701472e-01,-1.497509288356346224e-01,-1.711439186692098324e-01,-1.925369085027366922e-01,-2.139298983364688600e-01,-2.353228881701152075e-01,-2.567158780037402943e-01,-2.781088678373054845e-01,-2.995018576712692449e-01,-3.208948475047091464e-01,-3.422878373384196649e-01,-3.636808271723396269e-01,-3.850738170054733844e-01,-4.064668068395295153e-01,-4.278597966729377200e-01,-4.492527865064752102e-01,-4.706457763402304151e-01,-4.920387661738962470e-01,-5.134317560074805886e-01,-5.348247458413276645e-01,-5.562177356746109691e-01,-5.776107255086324610e-01,-5.990037153425384897e-01,-6.203967051759623486e-01,-6.417896950094182928e-01,-6.631826848433296506e-01,-6.845756746768393297e-01,-7.059686645111288295e-01,-7.273616543446792537e-01,-7.487546441775229100e-01,-7.701476340109467689e-01,-7.915406238449776977e-01,-8.129336136790590306e-01,-8.343266035121810198e-01,-8.557195933458754400e-01,-8.771125831793895600e-01,-8.985055730129504203e-01,-9.198985628467906128e-01,-9.412915526804608302e-01,-9.626845425138742529e-01,-9.840775323477924941e-01,-1.005470522181315163e+00,-1.026863512014961177e+00,-1.048256501848834121e+00,-1.069649491682655329e+00,-1.091042481515673179e+00,-1.112435471349221938e+00,-1.133828461183370884e+00,-1.155221451017264922e+00,-1.176614440851143195e+00,-1.198007430685076979e+00,-1.219400420518186978e+00,-1.240793410351924697e+00,-1.262186400185126622e+00,-1.283579390018836586e+00,-1.304972379852760156e+00,-1.326365369686659301e+00,-1.347758359519045657e+00,-1.369151349353678659e+00,-1.390544339188517942e+00,-1.411937329022257659e+00,-1.433330318854666663e+00,-1.454723308689358507e+00,-1.476116298522593295e+00,-1.497509288355045820e+00,-1.518902278190147115e+00,-1.540295268021893538e+00,-1.561688257857421380e+00,-1.583081247689955395e+00,-1.604474237523547453e+00,-1.625867227358118061e+00,-1.647260217191744758e+00,-1.668653207024362040e+00,-1.690046196857562188e+00,-1.711439186691750880e+00,-1.732832176525596291e+00,-1.754225166358779120e+00,-1.775618156192943609e+00,-1.797011146025900841e+00,-1.818404135859891912e+00,-1.839797125693581226e+00,-1.861190115527908917e+00,-1.882583105360921660e+00,-1.903976095193871787e+00,-1.925369085027748506e+00,-1.946762074862024017e+00,-1.968155064695584988e+00,-1.989548054530009713e+00,-2.010941044362630326e+00,-2.032334034197270434e+00,-2.053727024029922354e+00,-2.075120013864874213e+00,-2.096513003697668243e+00,-2.117905993531111530e+00
0.000000000000000000e+00,-2.673276575661603580e-02,-5.346553151323207159e-02,-8.019829726983891682e-02,-1.069310630264641432e-01,-1.336638287830615168e-01,-1.603965945396778336e-01,-1.871293602961922597e-01,-2.138621260529282864e-01,-2.405948918095743294e-01,-2.673276575661230337e-01,-2.940604233229353603e-01,-3.207931890793556673e-01,-3.475259548359859174e-01,-3.742587205923845195e-01,-4.009914863492554105e-01,-4.277242521058565727e-01,-4.544570178626459733e-01,-4.811897836191486588e-01,-5.079225493755884502e-01,-5.346553151322460673e-01,-5.613880808891265062e-01,-5.881208466458707207e-01,-6.148536124025941740e-01,-6.415863781587113346e-01,-6.683191439159473779e-01,-6.950519096719718348e-01,-7.217846754287706723e-01,-7.485174411847690390e-01,-7.752502069418151232e-01,-8.019829726985108209e-01,-8.287157384548968775e-01,-8.554485042117131455e-01,-8.821812699681799153e-01,-9.089140357252919467e-01,-9.356468014817629353e-01,-9.623795672382973176e-01,-9.891123329947814069e-01,-1.015845098751176900e+00,-1.042577864507203023e+00,-1.069310630264492135e+00,-1.096043396020703664e+00,-1.122776161778253012e+00,-1.149508927534436786e+00,-1.176241693291741441e+00,-1.202974459047255751e+00,-1.229707224805188348e+00,-1.256439990560258568e+00,-1.283172756317422669e+00,-1.309905522074279682e+00,-1.336638287831894756e+00,-1.363371053587265180e+00,-1.390103819343943670e+00,-1.416836585100692991e+00,-1.443569350857541345e+00,-1.470302116614497390e+00,-1.497034882369538078e+00,-1.523767648126977958e+00,-1.550500413883630246e+00,-1.577233179639016214e+00,-1.603965945397021642e+00,-1.630698711154163316e+00,-1.657431476909793755e+00,-1.684164242666754907e+00,-1.710897008423426291e+00,-1.737629774179407338e+00,-1.764362539936359831e+00,-1.791095305692940842e+00,-1.817828071450583893e+00,-1.844560837206568271e+00,-1.871293602963525871e+00,-1.898026368719572865e+00,-1.924759134476594635e+00,-1.951491900233321530e+00,-1.978224665989562814e+00,-2.004957431746026142e+00,-2.031690197502353801e+00,-2.058422963259528338e+00,-2.085155729014406045e+00,-2.111888494773003000e+00,-2.138621260528984269e+00,-2.165354026286946176e+00,-2.192086792041407328e+00,-2.218819557798852760e+00,-2.245552323556506025e+00,-2.272285089311376627e+00,-2.299017855068873573e+00,-2.325750620825163484e+00,-2.352483386583482883e+00,-2.379216152337857437e+00,-2.405948918094511502e+00,-2.432681683852487620e+00,-2.459414449610376696e+00,-2.486147215364748142e+00,-2.512879981120517137e+00,-2.539612746878982197e+00,-2.566345512634845338e+00,-2.593078278392245473e+00,-2.619811044148559365e+00,-2.646543809905012257e+00
0.000000000000000000e+00,-3.207430516991889580e-02,-6.414861033983779159e-02,-9.622291550977321584e-02,-1.282972206796755832e-01,-1.603715258498455143e-01,-1.924458310195464317e-01,-2.245201361895418080e-01,-2.565944413593511664e-01,-2.886687465295822430e-01,-3.207430516996910286e-01,-3.528173568694016882e-01,-3.848916620390928633e-01,-4.169659672092173031e-01,-4.490402723790836159e-01,-4.811145775488936405e-01,-5.131888827187023328e-01,-5.452631878887335137e-01,-5.773374930591644860e-01,-6.094117982289783964e-01,-6.414861033993820572e-01,-6.735604085685454878e-01,-7.056347137388033763e-01,-7.377090189083249649e-01,-7.697833240781857267e-01,-8.018576292479926426e-01,-8.339319344184346061e-01,-8.660062395885156361e-01,-8.980805447581672318e-01,-9.301548499285405835e-01,-9.622291550977872809e-01,-9.943034602678813005e-01,-1.026377765437404666e+00,-1.058452070608231654e+00,-1.090526375777467027e+00,-1.122600680947296370e+00,-1.154674986118328972e+00,-1.186749291288488939e+00,-1.218823596457956793e+00,-1.250897901627958886e+00,-1.282972206798764114e+00,-1.315046511967413068e+00,-1.347120817137090976e+00,-1.379195122307299348e+00,-1.411269427477606753e+00,-1.443343732647792921e+00,-1.475418037816649930e+00,-1.507492342986445744e+00,-1.539566648156371453e+00,-1.571640953326897572e+00,-1.603715258495985285e+00,-1.635789563668171409e+00,-1.667863868836869212e+00,-1.699938174007164404e+00,-1.732012479177031272e+00,-1.764086784347640435e+00,-1.796161089516334464e+00,-1.828235394686386961e+00,-1.860309699857081167e+00,-1.892384005026880311e+00,-1.924458310195574562e+00,-1.956532615367942762e+00,-1.988606920535762601e+00,-2.020681225706318251e+00,-2.052755530874809331e+00,-2.084829836045184237e+00,-2.116904141216463309e+00,-2.148978446385391372e+00,-2.181052751554934055e+00,-2.213127056726037711e+00,-2.245201361894592740e+00,-2.277275667065266518e+00,-2.309349972236657944e+00,-2.341424277405947052e+00,-2.373498582576977878e+00,-2.405572887747578381e+00,-2.437647192915913585e+00,-2.469721498086687728e+00,-2.501795803255917772e+00,-2.533870108424079337e+00,-2.565944413597528229e+00,-2.598018718765908286e+00,-2.630093023934826135e+00,-2.662167329104722757e+00,-2.694241634274181951e+00,-2.726315939445930869e+00,-2.758390244614598696e+00,-2.790464549785435455e+00,-2.822538854955213505e+00,-2.854613160124690019e+00,-2.886687465295585842e+00,-2.918761770464531224e+00,-2.950836075633299860e+00,-2.982910380805819273e+00,-3.014984685972891487e+00,-3.047058991144376616e+00,-3.079133296312742907e+00,-3.111207601484269780e+00,-3.143281906653795144e+00,-3.175356211823358255e+00
0.000000000000000000e+00,-3.741606831264809863e-02,-7.483213662529619725e-02,-1.122482049378272506e-01,-1.496642732505923945e-01,-1.870803415630598321e-01,-2.244964098756545012e-01,-2.619124781883361286e-01,-2.993285465011847890e-01,-3.367446148135272987e-01,-3.741606831261196642e-01,-4.115767514388021242e-01,-4.489928197513090025e-01,-4.864088880640604629e-01,-5.238249563766722572e-01,-5.612410246892152177e-01,-5.986570930023695780e-01,-6.360731613142935892e-01,-6.734892296270545975e-01,-7.109052979395372729e-01,-7.483213662522393284e-01,-7.857374345652787806e-01,-8.231535028776042484e-01,-8.605695711902238143e-01,-8.979856395026180049e-01,-9.354017078155828502e-01,-9.728177761281209257e-01,-1.010233844440753481e+00,-1.047649912753344514e+00,-1.085065981065339802e+00,-1.122482049378430435e+00,-1.159898117691550379e+00,-1.197314186004739156e+00,-1.234730254316146913e+00,-1.272146322628587178e+00,-1.309562390941535481e+00,-1.346978459254109195e+00,-1.384394527567653466e+00,-1.421810595879074546e+00,-1.459226664192261547e+00,-1.496642732504478657e+00,-1.534058800817500900e+00,-1.571474869130557561e+00,-1.608890937442122082e+00,-1.646307005755208497e+00,-1.683723074068464776e+00,-1.721139142380447629e+00,-1.758555210693254711e+00,-1.795971279005236010e+00,-1.833387347317892102e+00,-1.870803415631165700e+00,-1.908219483942825923e+00,-1.945635552256241851e+00,-1.983051620568781592e+00,-2.020467688881506962e+00,-2.057883757194003405e+00,-2.095299825506689029e+00,-2.132715893820245512e+00,-2.170131962130679604e+00,-2.207548030444288045e+00,-2.244964098756860871e+00,-2.282380167070869881e+00,-2.319796235383100758e+00,-2.357212303696204714e+00,-2.394628372009478312e+00,-2.432044440318869238e+00,-2.469460508632293827e+00,-2.506876576944169432e+00,-2.544292645257174357e+00,-2.581708713570720182e+00,-2.619124781883070963e+00,-2.656540850194143211e+00,-2.693956918508218390e+00,-2.731372986820451043e+00,-2.768789055135306931e+00,-2.806205123445877803e+00,-2.843621191758149092e+00,-2.881037260069639672e+00,-2.918453328384523093e+00,-2.955869396693605822e+00,-2.993285465008957313e+00,-3.030701533321551011e+00,-3.068117601635001801e+00,-3.105533669946856090e+00,-3.142949738261115122e+00,-3.180365806571657572e+00,-3.217781874884244164e+00,-3.255197943195651256e+00,-3.292614011510416994e+00,-3.330030079824245703e+00,-3.367446148136929551e+00,-3.404862216448499623e+00,-3.442278284760895257e+00,-3.479694353073971236e+00,-3.517110421386509422e+00,-3.554526489698166092e+00,-3.591942558010472020e+00,-3.629358626326170789e+00,-3.666774694635784204e+00,-3.704190762950348326e+00
0.000000000000000000e+00,-4.275903980520163322e-02,-8.551807961040326644e-02,-1.282771194157063810e-01,-1.710361592208065329e-01,-2.137951990260550938e-01,-2.565542388314127620e-01,-2.993132786364973708e-01,-3.420723184416130658e-01,-3.848313582473146255e-01,-4.275903980521101877e-01,-4.703494378574348822e-01,-5.131084776628255240e-01,-5.558675174679771347e-01,-5.986265572729947415e-01,-6.413855970782643690e-01,-6.841446368832261316e-01,-7.269036766886045609e-01,-7.696627164946292510e-01,-8.124217562991975505e-01,-8.551807961042203754e-01,-8.979398359102277460e-01,-9.406988757148697644e-01,-9.834579155202647360e-01,-1.026216955325651048e+00,-1.068975995130698964e+00,-1.111735034935954269e+00,-1.154494074740670007e+00,-1.197253114545989483e+00,-1.240012154352290841e+00,-1.282771194156528738e+00,-1.325530233961728532e+00,-1.368289273766452263e+00,-1.411048313572332846e+00,-1.453807353377209122e+00,-1.496566393184530552e+00,-1.539325432989258502e+00,-1.582084472792691265e+00,-1.624843512598395101e+00,-1.667602552404223726e+00,-1.710361592208440751e+00,-1.753120632014701474e+00,-1.795879671820455492e+00,-1.838638711624648092e+00,-1.881397751429739529e+00,-1.924156791234454378e+00,-1.966915831040529472e+00,-2.009674870845409078e+00,-2.052433910651302096e+00,-2.095192950455054159e+00,-2.137951990261397928e+00,-2.180711030065363598e+00,-2.223470069871908539e+00,-2.266229109675947040e+00,-2.308988149481340013e+00,-2.351747189287650919e+00,-2.394506229091978966e+00,-2.437265268897284010e+00,-2.480024308704581681e+00,-2.522783348509470169e+00,-2.565542388313057476e+00,-2.608301428117208776e+00,-2.651060467923457065e+00,-2.693819507729672491e+00,-2.736578547532904526e+00,-2.779337587339576032e+00,-2.822096627144665693e+00,-2.864855666948756152e+00,-2.907614706754418243e+00,-2.950373746560673638e+00,-2.993132786369061105e+00,-3.035891826172913532e+00,-3.078650865978517004e+00,-3.121409905781965310e+00,-3.164168945585382531e+00,-3.206927985392398650e+00,-3.249687025196790202e+00,-3.292446065001512157e+00,-3.335205104808447452e+00,-3.377964144613581965e+00,-3.420723184416881502e+00,-3.463482224223601857e+00,-3.506241264029402949e+00,-3.549000303832202441e+00,-3.591759343640910984e+00,-3.634518383445601408e+00,-3.677277423249296184e+00,-3.720036463052675657e+00,-3.762795502859479058e+00,-3.805554542664710826e+00,-3.848313582468908756e+00,-3.891072622274883486e+00,-3.933831662081058944e+00,-3.976590701887550150e+00,-4.019349741690818156e+00,-4.062108781498152688e+00,-4.104867821302604192e+00,-4.147626861107165830e+00,-4.190385900910108319e+00,-4.233144940716464077e+00
0.000000000000000000e+00,-4.810162952984404355e-02,-9.620325905968808711e-02,-1.443048885896055789e-01,-1.924065181193761742e-01,-2.405081476493972636e-01,-2.886097771792111577e-01,-3.367114067091272478e-01,-3.848130362387523484e-01,-4.329146657687370503e-01,-4.810162952987945273e-01,-5.291179248281251413e-01,-5.772195543584223154e-01,-6.253211838881562734e-01,-6.734228134182544956e-01,-7.215244429475752286e-01,-7.696260724775046969e-01,-8.177277020074165126e-01,-8.658293315374741006e-01,-9.139309610669877904e-01,-9.620325905975890546e-01,-1.010134220126873705e+00,-1.058235849656250283e+00,-1.106337479186602746e+00,-1.154439108716844631e+00,-1.202540738246300256e+00,-1.250642367776312547e+00,-1.298743997306228692e+00,-1.346845626836508991e+00,-1.394947256366465105e+00,-1.443048885895150457e+00,-1.491150515426686640e+00,-1.539252144955009394e+00,-1.587353774485753766e+00,-1.635455404014833025e+00,-1.683557033545160841e+00,-1.731658663074948201e+00,-1.779760292604524397e+00,-1.827861922133975581e+00,-1.875963551666158802e+00,-1.924065181195178109e+00,-1.972166810725005659e+00,-2.020268440253747411e+00,-2.068370069785210763e+00,-2.116471699312500565e+00,-2.164573328843237388e+00,-2.212674958373205492e+00,-2.260776587904417489e+00,-2.308878217433689262e+00,-2.356979846963914493e+00,-2.405081476492600512e+00,-2.453183106023944404e+00,-2.501284735552625094e+00,-2.549386365083519568e+00,-2.597487994612457385e+00,-2.645589624140626483e+00,-2.693691253673017982e+00,-2.741792883202927467e+00,-2.789894512732930210e+00,-2.837996142262743771e+00,-2.886097771790300914e+00,-2.934199401321802458e+00,-2.982301030853373280e+00,-3.030402660382919944e+00,-3.078504289910018787e+00,-3.126605919441117987e+00,-3.174707548971507531e+00,-3.222809178500660288e+00,-3.270910808029666050e+00,-3.319012437561571272e+00,-3.367114067090321683e+00,-3.415215696621892061e+00,-3.463317326149896402e+00,-3.511418955681596010e+00,-3.559520585209048793e+00,-3.607622214741032618e+00,-3.655723844267951161e+00,-3.703825473797749179e+00,-3.751927103332317603e+00,-3.800028732862362091e+00,-3.848130362390356218e+00,-3.896231991916618842e+00,-3.944333621450011318e+00,-3.992435250978602301e+00,-4.040536880507494821e+00,-4.088638510042580165e+00,-4.136740139570421526e+00,-4.184841769098981423e+00,-4.232943398625001130e+00,-4.281045028157665300e+00,-4.329146657686474775e+00,-4.377248287217174294e+00,-4.425349916746410983e+00,-4.473451546275816426e+00,-4.521553175808834979e+00,-4.569654805337643566e+00,-4.617756434867378523e+00,-4.665858064397853333e+00,-4.713959693927828987e+00,-4.762061323458445905e+00
0.000000000000000000e+00,-5.344491435178239103e-02,-1.068898287035647821e-01,-1.603347430553243302e-01,-2.137796574071295641e-01,-2.672245717588709324e-01,-3.206694861106486605e-01,-3.741144004621389518e-01,-4.275593148142591282e-01,-4.810042291657148361e-01,-5.344491435177418648e-01,-5.878940578693753194e-01,-6.413389722212973210e-01,-6.947838865730923130e-01,-7.482288009242779037e-01,-8.016737152763386831e-01,-8.551186296285182564e-01,-9.085635439800365809e-01,-9.620084583314296722e-01,-1.015453372683869482e+00,-1.068898287035483730e+00,-1.122343201386442946e+00,-1.175788115738750639e+00,-1.229233030090820078e+00,-1.282677944442594642e+00,-1.336122858793630241e+00,-1.389567773146184626e+00,-1.443012687497321700e+00,-1.496457601848555807e+00,-1.549902516201277614e+00,-1.603347430552677366e+00,-1.656792344905670733e+00,-1.710237259257036513e+00,-1.763682173608480896e+00,-1.817127087960073162e+00,-1.870572002312183679e+00,-1.924016916662859344e+00,-1.977461831015357330e+00,-2.030906745367738964e+00,-2.084351659719796412e+00,-2.137796574070967459e+00,-2.191241488422946748e+00,-2.244686402772885891e+00,-2.298131317125996276e+00,-2.351576231477501278e+00,-2.405021145829591589e+00,-2.458466060181640156e+00,-2.511910974532761021e+00,-2.565355888885189284e+00,-2.618800803235189267e+00,-2.672245717587260483e+00,-2.725690631940889563e+00,-2.779135546292369252e+00,-2.832580460644966269e+00,-2.886025374994643400e+00,-2.939470289348902199e+00,-2.992915203697111615e+00,-3.046360118049047827e+00,-3.099805032402555227e+00,-3.153249946755025235e+00,-3.206694861105354732e+00,-3.260139775457270073e+00,-3.313584689811341466e+00,-3.367029604162326439e+00,-3.420474518514073026e+00,-3.473919432867476953e+00,-3.527364347216961793e+00,-3.580809261569558366e+00,-3.634254175920146324e+00,-3.687699090270692981e+00,-3.741144004624367359e+00,-3.794588918977472858e+00,-3.848033833325718689e+00,-3.901478747678156278e+00,-3.954923662030714659e+00,-4.008368576383370296e+00,-4.061813490735477927e+00,-4.115258405088127347e+00,-4.168703319439592825e+00,-4.222148233788598937e+00,-4.275593148141934918e+00,-4.329038062491960659e+00,-4.382482976845893496e+00,-4.435927891196179473e+00,-4.489372805545771783e+00,-4.542817719901625750e+00,-4.596262634251992552e+00,-4.649707548605928054e+00,-4.703152462955002555e+00,-4.756597377305566532e+00,-4.810042291659183178e+00,-4.863487206006888108e+00,-4.916932120363280312e+00,-4.970377034712723407e+00,-5.023821949065522041e+00,-5.077266863416477705e+00,-5.130711777770378568e+00,-5.184156692120980736e+00,-5.237601606470378535e+00,-5.291046520826129473e+00
